,full_text,text_clean,tokenize,stopwords,stemmed,tf,tf_idf
351,@bahlillahadalia @gibran_tweet @prabowo Anda verifikasi akun X pakai duit APBN atau pribadi pak menteri...kalau pakai duit APBN kenapa anda posting video utk kepentingan pandangan politik anda? Jika anda diijinkan utk cawe2..apakah anda ditunjuk secara resmi dr Kepala Negara?,anda verifikasi akun x pakai duit apbn atau pribadi pak menterikalau pakai duit apbn kenapa anda posting video utk kepentingan pandangan politik anda jika anda diijinkan utk caweapakah anda ditunjuk secara resmi dr kepala negara,"['anda', 'verifikasi', 'akun', 'x', 'pakai', 'duit', 'apbn', 'atau', 'pribadi', 'pak', 'menterikalau', 'pakai', 'duit', 'apbn', 'kenapa', 'anda', 'posting', 'video', 'utk', 'kepentingan', 'pandangan', 'politik', 'anda', 'jika', 'anda', 'diijinkan', 'utk', 'caweapakah', 'anda', 'ditunjuk', 'secara', 'resmi', 'dr', 'kepala', 'negara']","['bahlillahadalia', 'gibrantweet', 'prabowo', 'verifikasi', 'akun', 'x', 'pakai', 'duit', 'apbn', 'pribadi', 'pak', 'menterikalau', 'pakai', 'duit', 'apbn', 'posting', 'video', 'utk', 'kepentingan', 'pandangan', 'politik', 'diijinkan', 'utk', 'caweapakah', 'ditunjuk', 'resmi', 'dr', 'kepala', 'negara']","['bahlillahadalia', 'gibrantweet', 'prabowo', 'verifikasi', 'akun', 'x', 'pakai', 'duit', 'apbn', 'pribadi', 'pak', 'menterikalau', 'pakai', 'duit', 'apbn', 'posting', 'video', 'utk', 'penting', 'pandang', 'politik', 'diijinkan', 'utk', 'caweapakah', 'tunjuk', 'resmi', 'dr', 'kepala', 'negara']","{'anda': 0.14285714285714285, 'verifikasi': 0.02857142857142857, 'akun': 0.02857142857142857, 'x': 0.02857142857142857, 'pakai': 0.05714285714285714, 'duit': 0.05714285714285714, 'apbn': 0.05714285714285714, 'atau': 0.02857142857142857, 'pribadi': 0.02857142857142857, 'pak': 0.02857142857142857, 'menterikalau': 0.02857142857142857, 'kenapa': 0.02857142857142857, 'posting': 0.02857142857142857, 'video': 0.02857142857142857, 'utk': 0.05714285714285714, 'kepentingan': 0.02857142857142857, 'pandangan': 0.02857142857142857, 'politik': 0.02857142857142857, 'jika': 0.02857142857142857, 'diijinkan': 0.02857142857142857, 'caweapakah': 0.02857142857142857, 'ditunjuk': 0.02857142857142857, 'secara': 0.02857142857142857, 'resmi': 0.02857142857142857, 'dr': 0.02857142857142857, 'kepala': 0.02857142857142857, 'negara': 0.02857142857142857}","{'anda': 0.2028171118564685, 'verifikasi': 0.07330993767638622, 'akun': 0.06470908065741532, 'x': 0.059677901827253, 'pakai': 0.10215408961656422, 'duit': 0.119355803654506, 'apbn': 0.12941816131483064, 'atau': 0.04604586597811979, 'pribadi': 0.07330993767638622, 'pak': 0.04247618778931122, 'menterikalau': 0.07330993767638622, 'kenapa': 0.059677901827253, 'posting': 0.07330993767638622, 'video': 0.04916427939026459, 'utk': 0.14661987535277243, 'kepentingan': 0.06470908065741532, 'pandangan': 0.07330993767638622, 'politik': 0.029923825108446572, 'jika': 0.056108223638444435, 'diijinkan': 0.07330993767638622, 'caweapakah': 0.07330993767638622, 'ditunjuk': 0.07330993767638622, 'secara': 0.06470908065741532, 'resmi': 0.07330993767638622, 'dr': 0.04916427939026459, 'kepala': 0.07330993767638622, 'negara': 0.059677901827253}"
352,@Uki23 @gibran_tweet @narkosun generasi D(enial) om🤣,generasi denial om,"['generasi', 'denial', 'om']","['uki', 'gibrantweet', 'narkosun', 'generasi', 'denial', 'om🤣']","['uki', 'gibrantweet', 'narkosun', 'generasi', 'denial', 'om']","{'generasi': 0.3333333333333333, 'denial': 0.3333333333333333, 'om': 0.3333333333333333}","{'generasi': 0.6962421879846183, 'denial': 0.8552826062245058, 'om': 0.6222926047791663}"
353,"@Metro_TV @KPU_ID @prabowo @gibran_tweet Dugaan saya di awal debat sepertinya mau di tegur dan diskualifikasi biar tdk perlu tampil di debat berikutnya biar terkesan korban KPU, padahal niat... wkwkwk",dugaan saya di awal debat sepertinya mau di tegur dan diskualifikasi biar tdk perlu tampil di debat berikutnya biar terkesan korban kpu padahal niat wkwkwk,"['dugaan', 'saya', 'di', 'awal', 'debat', 'sepertinya', 'mau', 'di', 'tegur', 'dan', 'diskualifikasi', 'biar', 'tdk', 'perlu', 'tampil', 'di', 'debat', 'berikutnya', 'biar', 'terkesan', 'korban', 'kpu', 'padahal', 'niat', 'wkwkwk']","['metrotv', 'kpuid', 'prabowo', 'gibrantweet', 'dugaan', 'awal', 'debat', 'sepertinya', 'mau', 'tegur', 'diskualifikasi', 'biar', 'tdk', 'perlu', 'tampil', 'debat', 'berikutnya', 'biar', 'terkesan', 'korban', 'kpu', 'padahal', 'niat', 'wkwkwk']","['metrotv', 'kpuid', 'prabowo', 'gibrantweet', 'duga', 'awal', 'debat', 'seperti', 'mau', 'tegur', 'diskualifikasi', 'biar', 'tdk', 'perlu', 'tampil', 'debat', 'ikut', 'biar', 'kes', 'korban', 'kpu', 'padahal', 'niat', 'wkwkwk']","{'dugaan': 0.04, 'saya': 0.04, 'di': 0.12, 'awal': 0.04, 'debat': 0.08, 'sepertinya': 0.04, 'mau': 0.04, 'tegur': 0.04, 'dan': 0.04, 'diskualifikasi': 0.04, 'biar': 0.08, 'tdk': 0.04, 'perlu': 0.04, 'tampil': 0.04, 'berikutnya': 0.04, 'terkesan': 0.04, 'korban': 0.04, 'kpu': 0.04, 'padahal': 0.04, 'niat': 0.04, 'wkwkwk': 0.04}","{'dugaan': 0.10263391274694071, 'saya': 0.05242301254280846, 'di': 0.07761236715569325, 'awal': 0.09059271292038146, 'debat': 0.1029675374176551, 'sepertinya': 0.06882999114637044, 'mau': 0.058076178654667236, 'tegur': 0.10263391274694071, 'dan': 0.031220719346510026, 'diskualifikasi': 0.10263391274694071, 'biar': 0.1670981251163084, 'tdk': 0.07855151309382222, 'perlu': 0.06651031326726296, 'tampil': 0.0835490625581542, 'berikutnya': 0.10263391274694071, 'terkesan': 0.10263391274694071, 'korban': 0.10263391274694071, 'kpu': 0.0835490625581542, 'padahal': 0.07855151309382222, 'niat': 0.10263391274694071, 'wkwkwk': 0.07467511257349996}"
354,@Paramitha234 @gibran_tweet Bakat ngibulnya samsul turunan dari mukidi,bakat ngibulnya samsul turunan dari mukidi,"['bakat', 'ngibulnya', 'samsul', 'turunan', 'dari', 'mukidi']","['paramitha', 'gibrantweet', 'bakat', 'ngibulnya', 'samsul', 'turunan', 'mukidi']","['paramitha', 'gibrantweet', 'bakat', 'ngibulnya', 'samsul', 'turun', 'mukidi']","{'bakat': 0.16666666666666666, 'ngibulnya': 0.16666666666666666, 'samsul': 0.16666666666666666, 'turunan': 0.16666666666666666, 'dari': 0.16666666666666666, 'mukidi': 0.16666666666666666}","{'bakat': 0.4276413031122529, 'ngibulnya': 0.4276413031122529, 'samsul': 0.27712630528026233, 'turunan': 0.4276413031122529, 'dari': 0.18145442732564254, 'mukidi': 0.4276413031122529}"
355,@soeyoto1 @gibran_tweet @cakimiNOW Anda berpolitik koq tidak paham politik. Sebaiknya Sebelum bertanya ke Cak Imin evaluasi dulu idola anda yg DNA nya dari keluarga pembohong.,anda berpolitik koq tidak paham politik sebaiknya sebelum bertanya ke cak imin evaluasi dulu idola anda yg dna nya dari keluarga pembohong,"['anda', 'berpolitik', 'koq', 'tidak', 'paham', 'politik', 'sebaiknya', 'sebelum', 'bertanya', 'ke', 'cak', 'imin', 'evaluasi', 'dulu', 'idola', 'anda', 'yg', 'dna', 'nya', 'dari', 'keluarga', 'pembohong']","['soeyoto', 'gibrantweet', 'cakiminow', 'berpolitik', 'koq', 'paham', 'politik', 'sebaiknya', 'bertanya', 'cak', 'imin', 'evaluasi', 'dulu', 'idola', 'yg', 'dna', 'nya', 'keluarga', 'pembohong']","['soeyoto', 'gibrantweet', 'cakiminow', 'politik', 'koq', 'paham', 'politik', 'baik', 'tanya', 'cak', 'imin', 'evaluasi', 'dulu', 'idola', 'yg', 'dna', 'nya', 'keluarga', 'bohong']","{'anda': 0.09090909090909091, 'berpolitik': 0.045454545454545456, 'koq': 0.045454545454545456, 'tidak': 0.045454545454545456, 'paham': 0.045454545454545456, 'politik': 0.045454545454545456, 'sebaiknya': 0.045454545454545456, 'sebelum': 0.045454545454545456, 'bertanya': 0.045454545454545456, 'ke': 0.045454545454545456, 'cak': 0.045454545454545456, 'imin': 0.045454545454545456, 'evaluasi': 0.045454545454545456, 'dulu': 0.045454545454545456, 'idola': 0.045454545454545456, 'yg': 0.045454545454545456, 'dna': 0.045454545454545456, 'nya': 0.045454545454545456, 'dari': 0.045454545454545456, 'keluarga': 0.045454545454545456, 'pembohong': 0.045454545454545456}","{'anda': 0.1290654348177527, 'berpolitik': 0.11662944630334171, 'koq': 0.11662944630334171, 'tidak': 0.06599565756212186, 'paham': 0.08485808246988631, 'politik': 0.04760608539980137, 'sebaiknya': 0.11662944630334171, 'sebelum': 0.09494211654335705, 'bertanya': 0.10294626468225165, 'ke': 0.05561023353869598, 'cak': 0.031137919381487557, 'imin': 0.030879867886410717, 'evaluasi': 0.11662944630334171, 'dulu': 0.08485808246988631, 'idola': 0.11662944630334171, 'yg': 0.038253270412396755, 'dna': 0.11662944630334171, 'nya': 0.06599565756212186, 'dari': 0.049487571088811605, 'keluarga': 0.11662944630334171, 'pembohong': 0.10294626468225165}"
356,"@NyaiMom2 @gibran_tweet Saya selama di solo tidak pernah merasa tertipu. Bahkan puas banget soal kuliner, harga murah. Buat halal atau nggaknya itu ya makanya anda tanya dulu.",saya selama di solo tidak pernah merasa tertipu bahkan puas banget soal kuliner harga murah buat halal atau nggaknya itu ya makanya anda tanya dulu,"['saya', 'selama', 'di', 'solo', 'tidak', 'pernah', 'merasa', 'tertipu', 'bahkan', 'puas', 'banget', 'soal', 'kuliner', 'harga', 'murah', 'buat', 'halal', 'atau', 'nggaknya', 'itu', 'ya', 'makanya', 'anda', 'tanya', 'dulu']","['nyaimom', 'gibrantweet', 'selama', 'solo', 'pernah', 'merasa', 'tertipu', 'bahkan', 'puas', 'banget', 'soal', 'kuliner', 'harga', 'murah', 'buat', 'halal', 'nggaknya', 'makanya', 'tanya', 'dulu']","['nyaimom', 'gibrantweet', 'lama', 'solo', 'pernah', 'rasa', 'tipu', 'bahkan', 'puas', 'banget', 'soal', 'kuliner', 'harga', 'murah', 'buat', 'halal', 'nggaknya', 'makanya', 'tanya', 'dulu']","{'saya': 0.04, 'selama': 0.04, 'di': 0.04, 'solo': 0.04, 'tidak': 0.04, 'pernah': 0.04, 'merasa': 0.04, 'tertipu': 0.04, 'bahkan': 0.04, 'puas': 0.04, 'banget': 0.04, 'soal': 0.04, 'kuliner': 0.04, 'harga': 0.04, 'murah': 0.04, 'buat': 0.04, 'halal': 0.04, 'atau': 0.04, 'nggaknya': 0.04, 'itu': 0.04, 'ya': 0.04, 'makanya': 0.04, 'anda': 0.04, 'tanya': 0.04, 'dulu': 0.04}","{'saya': 0.05242301254280846, 'selama': 0.07467511257349996, 'di': 0.02587078905189775, 'solo': 0.021786340784143182, 'tidak': 0.058076178654667236, 'pernah': 0.06651031326726296, 'merasa': 0.09059271292038146, 'tertipu': 0.09059271292038146, 'bahkan': 0.09059271292038146, 'puas': 0.10263391274694071, 'banget': 0.06446421236936771, 'soal': 0.07150786273159496, 'kuliner': 0.10263391274694071, 'harga': 0.09059271292038146, 'murah': 0.10263391274694071, 'buat': 0.07150786273159496, 'halal': 0.10263391274694071, 'atau': 0.06446421236936771, 'nggaknya': 0.10263391274694071, 'itu': 0.04242791361414446, 'ya': 0.04893700551405246, 'makanya': 0.07467511257349996, 'anda': 0.05678879131981119, 'tanya': 0.07855151309382222, 'dulu': 0.07467511257349996}"
357,"Berarti Gibran bohong dong. Bapak dan anak sama saja, berani berbohong didepan publik.",berarti gibran bohong dong bapak dan anak sama saja berani berbohong didepan publik,"['berarti', 'gibran', 'bohong', 'dong', 'bapak', 'dan', 'anak', 'sama', 'saja', 'berani', 'berbohong', 'didepan', 'publik']","['berarti', 'gibran', 'bohong', 'dong', 'bapak', 'anak', 'sama', 'berani', 'berbohong', 'didepan', 'publik']","['arti', 'gibran', 'bohong', 'dong', 'bapak', 'anak', 'sama', 'berani', 'bohong', 'depan', 'publik']","{'berarti': 0.07692307692307693, 'gibran': 0.07692307692307693, 'bohong': 0.07692307692307693, 'dong': 0.07692307692307693, 'bapak': 0.07692307692307693, 'dan': 0.07692307692307693, 'anak': 0.07692307692307693, 'sama': 0.07692307692307693, 'saja': 0.07692307692307693, 'berani': 0.07692307692307693, 'berbohong': 0.07692307692307693, 'didepan': 0.07692307692307693, 'publik': 0.07692307692307693}","{'berarti': 0.19737290912873215, 'gibran': 0.01264979060707489, 'bohong': 0.16067127415029656, 'dong': 0.16067127415029656, 'bapak': 0.17421675561611819, 'dan': 0.06003984489713467, 'anak': 0.10474829507827638, 'sama': 0.10474829507827638, 'saja': 0.1279044485908903, 'berani': 0.15106060210350428, 'berbohong': 0.17421675561611819, 'didepan': 0.19737290912873215, 'publik': 0.14360598571826916}"
358,"@narkosun Susah kalo buzzer kualitas pasar loak kaya lu.. Berita aslinya malah memuji Gibran, eh Sunarko sampah malah ambil berita dr portal gak jelas  Tolol amat lu nyet! 🤣🤣",susah kalo buzzer kualitas pasar loak kaya lu berita aslinya malah memuji gibran eh sunarko sampah malah ambil berita dr portal gak jelas tolol amat lu nyet,"['susah', 'kalo', 'buzzer', 'kualitas', 'pasar', 'loak', 'kaya', 'lu', 'berita', 'aslinya', 'malah', 'memuji', 'gibran', 'eh', 'sunarko', 'sampah', 'malah', 'ambil', 'berita', 'dr', 'portal', 'gak', 'jelas', 'tolol', 'amat', 'lu', 'nyet']","['narkosun', 'susah', 'kalo', 'buzzer', 'kualitas', 'pasar', 'loak', 'kaya', 'lu', 'berita', 'aslinya', 'malah', 'memuji', 'gibran', 'eh', 'sunarko', 'sampah', 'malah', 'ambil', 'berita', 'dr', 'portal', 'gak', 'jelas', 'tolol', 'lu', 'nyet', '🤣🤣']","['narkosun', 'susah', 'kalo', 'buzzer', 'kualitas', 'pasar', 'loak', 'kaya', 'lu', 'berita', 'asli', 'malah', 'puji', 'gibran', 'eh', 'sunarko', 'sampah', 'malah', 'ambil', 'berita', 'dr', 'portal', 'gak', 'jelas', 'tolol', 'lu', 'nyet', '']","{'susah': 0.037037037037037035, 'kalo': 0.037037037037037035, 'buzzer': 0.037037037037037035, 'kualitas': 0.037037037037037035, 'pasar': 0.037037037037037035, 'loak': 0.037037037037037035, 'kaya': 0.037037037037037035, 'lu': 0.07407407407407407, 'berita': 0.07407407407407407, 'aslinya': 0.037037037037037035, 'malah': 0.07407407407407407, 'memuji': 0.037037037037037035, 'gibran': 0.037037037037037035, 'eh': 0.037037037037037035, 'sunarko': 0.037037037037037035, 'sampah': 0.037037037037037035, 'ambil': 0.037037037037037035, 'dr': 0.037037037037037035, 'portal': 0.037037037037037035, 'gak': 0.037037037037037035, 'jelas': 0.037037037037037035, 'tolol': 0.037037037037037035, 'amat': 0.037037037037037035, 'nyet': 0.037037037037037035}","{'susah': 0.08388214159294578, 'kalo': 0.06158362339561385, 'buzzer': 0.0691436227532407, 'kualitas': 0.09503140069161176, 'pasar': 0.09503140069161176, 'loak': 0.09503140069161176, 'kaya': 0.09503140069161176, 'lu': 0.1231672467912277, 'berita': 0.1382872455064814, 'aslinya': 0.08388214159294578, 'malah': 0.11937817105438464, 'memuji': 0.07736024310940204, 'gibran': 0.006090639921924946, 'eh': 0.09503140069161176, 'sunarko': 0.09503140069161176, 'sampah': 0.09503140069161176, 'ambil': 0.08388214159294578, 'dr': 0.06373147328367632, 'portal': 0.09503140069161176, 'gak': 0.05043436429694788, 'jelas': 0.07273288249427982, 'tolol': 0.09503140069161176, 'amat': 0.08388214159294578, 'nyet': 0.09503140069161176}"
359,@gibran_tweet  ini baru contoh kongkrit hilirisasi ! @Fahrihamzah mana suaranya ? Kok sekarang mingkem !,ini baru contoh kongkrit hilirisasi mana suaranya kok sekarang mingkem,"['ini', 'baru', 'contoh', 'kongkrit', 'hilirisasi', 'mana', 'suaranya', 'kok', 'sekarang', 'mingkem']","['gibrantweet', 'baru', 'contoh', 'kongkrit', 'hilirisasi', 'fahrihamzah', 'mana', 'suaranya', 'kok', 'sekarang', 'mingkem']","['gibrantweet', 'baru', 'contoh', 'kongkrit', 'hilir', 'fahrihamzah', 'mana', 'suara', 'kok', 'sekarang', 'mingkem']","{'ini': 0.1, 'baru': 0.1, 'contoh': 0.1, 'kongkrit': 0.1, 'hilirisasi': 0.1, 'mana': 0.1, 'suaranya': 0.1, 'kok': 0.1, 'sekarang': 0.1, 'mingkem': 0.1}","{'ini': 0.10744861248392451, 'baru': 0.17207497786592607, 'contoh': 0.20887265639538552, 'kongkrit': 0.2565847818673518, 'hilirisasi': 0.20887265639538552, 'mana': 0.16116053092341928, 'suaranya': 0.2565847818673518, 'kok': 0.16627578316815741, 'sekarang': 0.22648178230095364, 'mingkem': 0.2565847818673518}"
360,@DermagaGarely @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Kalau pakai judul acara itu.. bisa makin takut kandidatnya  🤣,kalau pakai judul acara itu bisa makin takut kandidatnya,"['kalau', 'pakai', 'judul', 'acara', 'itu', 'bisa', 'makin', 'takut', 'kandidatnya']","['dermagagarely', 'prabowo', 'gibrantweet', 'ganjarpranowo', 'mohmahfudmd', 'kalau', 'pakai', 'judul', 'acara', 'makin', 'takut', 'kandidatnya', '🤣']","['dermagagarely', 'prabowo', 'gibrantweet', 'ganjarpranowo', 'mohmahfudmd', 'kalau', 'pakai', 'judul', 'acara', 'makin', 'takut', 'kandidat', '']","{'kalau': 0.1111111111111111, 'pakai': 0.1111111111111111, 'judul': 0.1111111111111111, 'acara': 0.1111111111111111, 'itu': 0.1111111111111111, 'bisa': 0.1111111111111111, 'makin': 0.1111111111111111, 'takut': 0.1111111111111111, 'kandidatnya': 0.1111111111111111}","{'kalau': 0.17906725658157696, 'pakai': 0.1986329520322082, 'judul': 0.23208072932820611, 'acara': 0.25164642477883736, 'itu': 0.11785531559484573, 'bisa': 0.12429886525903315, 'makin': 0.21819864748283946, 'takut': 0.23208072932820611, 'kandidatnya': 0.28509420207483527}"
361,Gibran membuktikan kecerdasannya dengan menggali potensi ekonomi Solo. @matacantik4  https://t.co/XgmyMbNLPl,gibran membuktikan kecerdasannya dengan menggali potensi ekonomi solo,"['gibran', 'membuktikan', 'kecerdasannya', 'dengan', 'menggali', 'potensi', 'ekonomi', 'solo']","['gibran', 'membuktikan', 'kecerdasannya', 'menggali', 'potensi', 'ekonomi', 'solo', 'matacantik', 'httpstcoxgmymbnlpl']","['gibran', 'bukti', 'cerdas', 'gali', 'potensi', 'ekonomi', 'solo', 'matacantik', 'httpstcoxgmymbnlpl']","{'gibran': 0.125, 'membuktikan': 0.125, 'kecerdasannya': 0.125, 'dengan': 0.125, 'menggali': 0.125, 'potensi': 0.125, 'ekonomi': 0.125, 'solo': 0.125}","{'gibran': 0.020555909736496694, 'membuktikan': 0.20145066365427408, 'kecerdasannya': 0.3207309773341897, 'dengan': 0.16692486216190547, 'menggali': 0.3207309773341897, 'potensi': 0.28310222787619205, 'ekonomi': 0.1957309773341897, 'solo': 0.06808231495044745}"
362,"@are_inismyname @gibran_tweet 500 trilliun duit semuanya itu, apa sama kentut cebong masukin kesana. Cebong pindah sana",trilliun duit semuanya itu apa sama kentut cebong masukin kesana cebong pindah sana,"['trilliun', 'duit', 'semuanya', 'itu', 'apa', 'sama', 'kentut', 'cebong', 'masukin', 'kesana', 'cebong', 'pindah', 'sana']","['areinismyname', 'gibrantweet', 'trilliun', 'duit', 'semuanya', 'apa', 'sama', 'kentut', 'cebong', 'masukin', 'kesana', 'cebong', 'pindah', 'sana']","['areinismyname', 'gibrantweet', 'trilliun', 'duit', 'semua', 'apa', 'sama', 'kentut', 'cebong', 'masukin', 'kesana', 'cebong', 'pindah', 'sana']","{'trilliun': 0.07692307692307693, 'duit': 0.07692307692307693, 'semuanya': 0.07692307692307693, 'itu': 0.07692307692307693, 'apa': 0.07692307692307693, 'sama': 0.07692307692307693, 'kentut': 0.07692307692307693, 'cebong': 0.15384615384615385, 'masukin': 0.07692307692307693, 'kesana': 0.07692307692307693, 'pindah': 0.07692307692307693, 'sana': 0.07692307692307693}","{'trilliun': 0.19737290912873215, 'duit': 0.16067127415029656, 'semuanya': 0.19737290912873215, 'itu': 0.08159214156566244, 'apa': 0.09729367869304127, 'sama': 0.10474829507827638, 'kentut': 0.19737290912873215, 'cebong': 0.3947458182574643, 'masukin': 0.17421675561611819, 'kesana': 0.19737290912873215, 'pindah': 0.17421675561611819, 'sana': 0.17421675561611819}"
363,"@VIVAcoid lahhh katanya silahkan cek di gugel udah banyak swasta yang investasi, mana yang benar sih badut? @gibran_tweet",lahhh katanya silahkan cek di gugel udah banyak swasta yang investasi mana yang benar sih badut,"['lahhh', 'katanya', 'silahkan', 'cek', 'di', 'gugel', 'udah', 'banyak', 'swasta', 'yang', 'investasi', 'mana', 'yang', 'benar', 'sih', 'badut']","['vivacoid', 'lahhh', 'katanya', 'silahkan', 'cek', 'gugel', 'udah', 'banyak', 'swasta', 'investasi', 'mana', 'benar', 'sih', 'badut', 'gibrantweet']","['vivacoid', 'lahhh', 'kata', 'silah', 'cek', 'gugel', 'udah', 'banyak', 'swasta', 'investasi', 'mana', 'benar', 'sih', 'badut', 'gibrantweet']","{'lahhh': 0.0625, 'katanya': 0.0625, 'silahkan': 0.0625, 'cek': 0.0625, 'di': 0.0625, 'gugel': 0.0625, 'udah': 0.0625, 'banyak': 0.0625, 'swasta': 0.0625, 'yang': 0.125, 'investasi': 0.0625, 'mana': 0.0625, 'benar': 0.0625, 'sih': 0.0625, 'badut': 0.0625}","{'lahhh': 0.16036548866709485, 'katanya': 0.16036548866709485, 'silahkan': 0.14155111393809602, 'cek': 0.12273673920909721, 'di': 0.040423107893590236, 'gugel': 0.16036548866709485, 'udah': 0.10072533182713704, 'banyak': 0.10072533182713704, 'swasta': 0.14155111393809602, 'yang': 0.10623055937983981, 'investasi': 0.16036548866709485, 'mana': 0.10072533182713704, 'benar': 0.13054541024711594, 'sih': 0.09786548866709485, 'badut': 0.16036548866709485}"
364,"@Dimasjoko12 @bentangnegeri @gibran Yang penting bukan petugas partai, apalagi bokeper.😅",yang penting bukan petugas partai apalagi bokeper,"['yang', 'penting', 'bukan', 'petugas', 'partai', 'apalagi', 'bokeper']","['dimasjoko', 'bentangnegeri', 'gibran', 'penting', 'bukan', 'petugas', 'partai', 'bokeper😅']","['dimasjoko', 'bentangnegeri', 'gibran', 'penting', 'bukan', 'tugas', 'partai', 'bokeper']","{'yang': 0.14285714285714285, 'penting': 0.14285714285714285, 'bukan': 0.14285714285714285, 'petugas': 0.14285714285714285, 'partai': 0.14285714285714285, 'apalagi': 0.14285714285714285, 'bokeper': 0.14285714285714285}","{'yang': 0.12140635357695978, 'penting': 0.28054111819222216, 'bukan': 0.2074149237666687, 'petugas': 0.3235454032870766, 'partai': 0.298389509136265, 'apalagi': 0.26669683061964267, 'bokeper': 0.298389509136265}"
365,Solo membuktikan bahwa Prabowo - Gibran punya rencana ekonomi yang bisa membawa kemajuan besar bagi negeri ini. @regar_0posisi  https://t.co/mEw7MDASIx,solo membuktikan bahwa prabowo gibran punya rencana ekonomi yang bisa membawa kemajuan besar bagi negeri ini,"['solo', 'membuktikan', 'bahwa', 'prabowo', 'gibran', 'punya', 'rencana', 'ekonomi', 'yang', 'bisa', 'membawa', 'kemajuan', 'besar', 'bagi', 'negeri', 'ini']","['solo', 'membuktikan', 'prabowo', 'gibran', 'punya', 'rencana', 'ekonomi', 'membawa', 'kemajuan', 'besar', 'negeri', 'regarposisi', 'httpstcomewmdasix']","['solo', 'bukti', 'prabowo', 'gibran', 'punya', 'rencana', 'ekonomi', 'bawa', 'maju', 'besar', 'negeri', 'regarposisi', 'httpstcomewmdasix']","{'solo': 0.0625, 'membuktikan': 0.0625, 'bahwa': 0.0625, 'prabowo': 0.0625, 'gibran': 0.0625, 'punya': 0.0625, 'rencana': 0.0625, 'ekonomi': 0.0625, 'yang': 0.0625, 'bisa': 0.0625, 'membawa': 0.0625, 'kemajuan': 0.0625, 'besar': 0.0625, 'bagi': 0.0625, 'negeri': 0.0625, 'ini': 0.0625}","{'solo': 0.034041157475223724, 'membuktikan': 0.10072533182713704, 'bahwa': 0.1075468611662038, 'prabowo': 0.055287911331120654, 'gibran': 0.010277954868248347, 'punya': 0.09786548866709485, 'rencana': 0.16036548866709485, 'ekonomi': 0.09786548866709485, 'yang': 0.05311527968991991, 'bisa': 0.06991811170820615, 'membawa': 0.13054541024711594, 'kemajuan': 0.16036548866709485, 'besar': 0.11667986339609368, 'bagi': 0.16036548866709485, 'negeri': 0.13054541024711594, 'ini': 0.06715538280245281}"
